xc1,xc2,w1,w2
5.0333333333333,5.0333333333333,0.0683667299046977,0.0683667299046977
5.0366666666667,5.0366666666667,0.0684798414857894,0.0684798414857894
5.0626666666667,5.0626666666667,0.0762301356915085,0.0762301356915085
5.046,5.046,0.0651535652944366,0.0651535652944366
5.1113333333333,5.1113333333333,0.0697896693454476,0.0697896693454476
5.084,5.084,0.0691987907621625,0.0691987907621625
5.098,5.098,0.0728012446386126,0.0728012446386126
5.0506666666667,5.0506666666667,0.0731592641442385,0.0731592641442385
5.084,5.084,0.0727015825474897,0.0727015825474897
5.0826666666667,5.0826666666667,0.0673563855039179,0.0673563855039179
5.1,5.1,0.0647443553188394,0.0647443553188394
5.162,5.162,0.0642870958618609,0.0642870958618609
5.104,5.104,0.0645473225255691,0.0645473225255691
5.0226666666667,5.0226666666667,0.0687441646365929,0.0687441646365929
5.058,5.058,0.0689698595308359,0.0689698595308359
5.1166666666667,5.1166666666667,0.0887422761216028,0.0887422761216028
5.0913333333333,5.0913333333333,0.0862221276162449,0.0862221276162449
5.092,5.092,0.0757969835528165,0.0757969835528165
5.114,5.114,0.0725673536261118,0.0725673536261118
5.0846666666667,5.0846666666667,0.0769892809726125,0.0769892809726125
5.0933333333333,5.0933333333333,0.0730467106923953,0.0730467106923953
5.082,5.082,0.0786622303148725,0.0786622303148725
5.096,5.096,0.0927633148085389,0.0927633148085389
5.064,5.064,0.135406598051875,0.135406598051875
5.0913333333333,5.0913333333333,0.0990549892985451,0.0990549892985451
5.102,5.102,0.0888415699496798,0.0888415699496798
5.1886666666667,5.1886666666667,0.0874255364252967,0.0874255364252967
5.08,5.08,0.132815760883863,0.132815760883863
5.1593333333333,5.1593333333333,0.13734707119692,0.13734707119692
5.1786666666667,5.1786666666667,0.122299726799717,0.122299726799717
5.2246666666667,5.2246666666667,0.101800149328572,0.101800149328572
5.126,5.126,0.134467363889975,0.134467363889975
5.118,5.118,0.106742680797733,0.106742680797733
5.0946666666667,5.0946666666667,0.196986397852808,0.196986397852808
5.106,5.106,0.19975850228101,0.19975850228101
5.1226666666667,5.1226666666667,0.168731749095771,0.168731749095771
5.1526666666667,5.1526666666667,0.207830790459278,0.207830790459278
5.1433333333333,5.1433333333333,0.182895593520381,0.182895593520381
4.9386666666667,5.1493333333333,0.101161797059889,0.101330857409705
5.1453333333333,4.9826666666667,0.197235469549079,0.0636349091905863
4.922,5.154,0.0748914451348917,0.0650345189702168
4.944,5.1386666666667,0.0795268717245428,0.0491147011055411
4.97,5.1286666666667,0.097248408380942,0.0449490336965956
4.986,5.1473333333333,0.095478859125965,0.047989172253418
5.142,5,0.0856654330585895,0.0581363459646305
5.0086666666667,5.1326666666667,0.0784862423687631,0.0370224883716581
4.9793333333333,5.13,0.0659565447644024,0.0360610468696754
4.986,5.1666666666667,0.063503747132903,0.036343821253018
4.9833333333333,5.1293333333333,0.063071647582686,0.0337993404018517
4.9886666666667,5.1393333333333,0.0633003301466664,0.0344730020295492
4.9866666666667,5.1513333333333,0.0609313082095566,0.0354667427103452
5.0006666666667,5.424,0.0643941025105592,0.157576004573099
4.9753333333333,5.1273333333333,0.0595407328323194,0.0320393765751605
4.9946666666667,5.13,0.0596672761167305,0.0302205969526721
4.9886666666667,5.152,0.0577794977975952,0.0337239414022728
5.0033333333333,5.134,0.058387351926811,0.0314657780845478
5.0126666666667,5.134,0.0563264993013712,0.0300558561172553
5.0066666666667,5.132,0.0556697821401393,0.0304048992152994
5.0173333333333,5.5313333333333,0.0582939779839382,0.143765378070182
5.0066666666667,5.13,0.0567226552060589,0.0268772798554657
5.0146666666667,5.556,0.0577834243762174,0.152291751753094
4.988,5.122,0.0570754216350595,0.0256122148566105
5.0086666666667,5.124,0.0571878888723987,0.0234356008646435
4.9966666666667,5.1246666666667,0.056475772399688,0.0245350822418846
5.0293333333333,5.1346666666667,0.0559703300603847,0.0269113282665945
4.9873333333333,5.636,0.055708395634638,0.135251966531129
5.008,5.1493333333333,0.0543382497219866,0.0334725902766273
4.9626666666667,5.6566666666667,0.0565561904108538,0.136184202760634
4.9973333333333,5.154,0.056419156745255,0.0273320578040339
4.9813333333333,5.692,0.0561606280184597,0.131300541739201
5.016,5.7586666666667,0.0566503478201756,0.221963537420994
5.0006666666667,5.8093333333333,0.0591695980678644,0.181760013128607
5.048,5.1593333333333,0.0566813856907418,0.0256595469139826
5.0293333333333,5.82,0.0604824477123866,0.16749004025432
4.9833333333333,5.77,0.0560017336433081,0.116842395308448
5.0393333333333,5.7766666666667,0.0572644497631254,0.121720111806548
5.0006666666667,5.7993333333333,0.0561390907552042,0.114423501388972
4.984,5.812,0.0561190632724955,0.118950763560069
5.0013333333333,5.826,0.0574159249141823,0.138975148034898
4.9893333333333,5.8453333333333,0.0560812787226022,0.128177455267259
4.9913333333333,5.8646666666667,0.0562949115937927,0.122225074496315
4.9386666666667,4.9386666666667,0.0556513654799256,0.0556513654799256
4.9833333333333,5.8853333333333,0.0567621828901537,0.118412101554715
4.9426666666667,4.9426666666667,0.0553504539547687,0.0553504539547687
4.9953333333333,4.9953333333333,0.056275242255631,0.056275242255631
